0,-0
0.05,-0.00012148
0.1,-0.00012146
0.15,-0.00012006
0.2,-0.00011729
0.25,-0.00011293
0.3,-0.00010756
0.35,-0.00010245
0.4,-9.8066e-05
0.45,-9.4059e-05
0.5,-8.9666e-05
0.55,-8.4781e-05
0.6,-7.9941e-05
0.65,-7.5675e-05
0.7,-7.2e-05
0.75,-6.8471e-05
0.8,-6.4695e-05
0.85,-6.0702e-05
0.9,-5.6871e-05
0.95,-5.348e-05
1,-5.0494e-05
1.05,-4.7581e-05
1.1,-4.451e-05
1.15,-4.132e-05
1.2,-3.83e-05
1.25,-3.5643e-05
1.3,-3.3375e-05
1.35,-3.1202e-05
1.4,-2.8953e-05
1.45,-2.6708e-05
1.5,-2.4546e-05
1.55,-2.2649e-05
1.6,-2.1058e-05
1.65,-1.9656e-05
1.7,-1.8308e-05
1.75,-1.694e-05
1.8,-1.5589e-05
1.85,-1.4396e-05
1.9,-1.3417e-05
1.95,-1.2627e-05
2,-1.1913e-05
2.05,-1.1192e-05
2.1,-1.0422e-05
2.15,-9.6894e-06
2.2,-9.0813e-06
2.25,-8.6105e-06
2.3,-8.2601e-06
2.35,-7.9e-06
2.4,-7.518e-06
2.45,-7.0983e-06
2.5,-6.6896e-06
2.55,-6.3587e-06
2.6,-6.11e-06
2.65,-5.9078e-06
2.7,-5.7306e-06
2.75,-5.5033e-06
2.8,-5.2436e-06
2.85,-5.0047e-06
2.9,-4.8126e-06
2.95,-4.7032e-06
3,-4.6303e-06
3.05,-4.5624e-06
3.1,-4.4408e-06
3.15,-4.3041e-06
3.2,-4.1599e-06
3.25,-4.0724e-06
3.3,-4.0264e-06
3.35,-4.0171e-06
3.4,-4.0104e-06
3.45,-3.9843e-06
3.5,-3.9339e-06
3.55,-3.8689e-06
3.6,-3.8235e-06
3.65,-3.8109e-06
3.7,-3.8225e-06
3.75,-3.8341e-06
3.8,-3.8248e-06
3.85,-3.788e-06
3.9,-3.7374e-06
3.95,-3.6949e-06
4,-3.6695e-06
4.05,-3.687e-06
4.1,-3.6853e-06
4.15,-3.6902e-06
4.2,-3.6577e-06
4.25,-3.6153e-06
4.3,-3.5694e-06
4.35,-3.526e-06
4.4,-3.5164e-06
4.45,-3.486e-06
4.5,-3.4906e-06
4.55,-3.4844e-06
4.6,-3.4534e-06
4.65,-3.4177e-06
4.7,-3.3919e-06
4.75,-3.3855e-06
4.8,-3.3924e-06
4.85,-3.4101e-06
4.9,-3.4197e-06
4.95,-3.4106e-06
5,-3.3954e-06
5.05,-3.3782e-06
5.1,-3.3822e-06
5.15,-3.3836e-06
5.2,-3.4009e-06
5.25,-3.4258e-06
5.3,-3.4404e-06
5.35,-3.4367e-06
5.4,-3.436e-06
5.45,-3.4287e-06
5.5,-3.4252e-06
5.55,-3.4319e-06
5.6,-3.4368e-06
5.65,-3.4486e-06
5.7,-3.4445e-06
5.75,-3.432e-06
5.8,-3.4171e-06
5.85,-3.4056e-06
5.9,-3.3983e-06
5.95,-3.3971e-06
6,-3.3958e-06
6.05,-3.3894e-06
6.1,-3.3786e-06
6.15,-3.3597e-06
6.2,-3.3382e-06
6.25,-3.3213e-06
6.3,-3.3101e-06
6.35,-3.3045e-06
6.4,-3.3013e-06
6.45,-3.2961e-06
6.5,-3.2875e-06
6.55,-3.2773e-06
6.6,-3.2676e-06
6.65,-3.2623e-06
6.7,-3.2615e-06
6.75,-3.2653e-06
6.8,-3.2686e-06
6.85,-3.2697e-06
6.9,-3.2671e-06
6.95,-3.2633e-06
7,-3.2602e-06
7.05,-1.9539e-05
7.1,-1.141e-05
7.15,-6.5055e-06
7.2,-3.6151e-06
7.25,-1.979e-06
7.3,-1.1081e-06
7.35,-7.0995e-07
7.4,-5.9209e-07
7.45,-6.4189e-07
7.5,-7.7962e-07
7.55,-9.6478e-07
7.6,-1.1626e-06
7.65,-1.3585e-06
7.7,-1.5452e-06
7.75,-1.7186e-06
7.8,-1.8799e-06
7.85,-2.0347e-06
7.9,-2.1717e-06
7.95,-2.2973e-06
8,-2.3977e-06
8.05,-2.4875e-06
8.1,-2.5559e-06
8.15,-2.6172e-06
8.2,-2.6703e-06
8.25,-2.7179e-06
8.3,-2.7653e-06
8.35,-2.8051e-06
8.4,-2.8438e-06
8.45,-2.8749e-06
8.5,-2.9042e-06
8.55,-2.9298e-06
8.6,-2.955e-06
8.65,-2.979e-06
8.7,-3.0013e-06
8.75,-3.0207e-06
8.8,-3.0372e-06
8.85,-3.0492e-06
8.9,-3.0623e-06
8.95,-3.0724e-06
9,-3.0895e-06
9.05,-3.1057e-06
9.1,-3.1185e-06
9.15,-3.1333e-06
9.2,-3.1435e-06
9.25,-3.1527e-06
9.3,-3.1558e-06
9.35,-3.1596e-06
9.4,-3.1607e-06
9.45,-3.1624e-06
9.5,-3.1641e-06
9.55,-3.1638e-06
9.6,-3.1642e-06
9.65,-3.1616e-06
9.7,-3.1606e-06
9.75,-3.1596e-06
9.8,-3.1569e-06
9.85,-3.1565e-06
9.9,-3.152e-06
9.95,-3.149e-06
10,-3.1342e-06
10.05,6.5005e-06
10.1,-1.2091e-06
10.15,-3.1492e-06
10.2,-3.3554e-06
10.25,-3.1347e-06
10.3,-2.8304e-06
10.35,-2.5379e-06
10.4,-2.2648e-06
10.45,-2.011e-06
10.5,-1.7646e-06
10.55,-1.5449e-06
10.6,-1.343e-06
10.65,-1.1684e-06
10.7,-1.0335e-06
10.75,-9.2539e-07
10.8,-8.3196e-07
10.85,-7.3877e-07
10.9,-6.4153e-07
10.95,-5.332e-07
11,-4.4732e-07
11.05,-8.2747e-07
11.1,9.8173e-07
11.15,5.9709e-07
11.2,3.2931e-07
11.25,1.2696e-07
11.3,-8.3977e-08
11.35,-3.0081e-07
11.4,-5.0926e-07
11.45,-7.0361e-07
11.5,-8.349e-07
11.55,-9.6117e-07
11.6,-1.0713e-06
11.65,-1.1418e-06
11.7,-1.2362e-06
11.75,-1.3241e-06
11.8,-1.4078e-06
11.85,-1.4792e-06
11.9,-1.5331e-06
11.95,-1.5755e-06
12,-1.5839e-06
12.05,-1.5876e-06
12.1,-1.5964e-06
12.15,-1.6181e-06
12.2,-1.6955e-06
12.25,-1.734e-06
12.3,-1.7634e-06
12.35,-1.7791e-06
12.4,-1.7917e-06
12.45,-1.7934e-06
12.5,-1.8066e-06
12.55,-1.8326e-06
12.6,-1.8617e-06
12.65,-1.8873e-06
12.7,-1.8981e-06
12.75,-1.9042e-06
12.8,-1.8839e-06
12.85,-1.8808e-06
12.9,-1.8971e-06
12.95,-1.9265e-06
13,-1.9646e-06
13.05,-1.9998e-06
13.1,-2.0149e-06
13.15,-1.989e-06
13.2,-1.9783e-06
13.25,-1.9786e-06
13.3,-1.9625e-06
13.35,-1.9547e-06
13.4,-1.9499e-06
13.45,-1.9482e-06
13.5,-1.9372e-06
13.55,-1.9357e-06
13.6,-1.9102e-06
13.65,-1.9076e-06
13.7,-1.8965e-06
13.75,-1.9071e-06
13.8,-1.9124e-06
13.85,-1.9199e-06
13.9,-1.9003e-06
13.95,-1.8874e-06
14,-1.8726e-06
14.05,-1.8562e-06
14.1,-1.8443e-06
14.15,-1.8414e-06
14.2,-1.8516e-06
14.25,-1.8582e-06
14.3,-1.8674e-06
14.35,-1.8679e-06
14.4,-1.8686e-06
14.45,-1.8716e-06
14.5,-1.8793e-06
14.55,-1.8913e-06
14.6,-1.9047e-06
14.65,-1.9157e-06
14.7,-1.9287e-06
14.75,-1.9335e-06
14.8,-1.9276e-06
14.85,-1.9319e-06
14.9,-1.9458e-06
14.95,-1.9613e-06
15,-1.9758e-06
15.05,-1.981e-06
15.1,-1.9776e-06
15.15,-1.99e-06
15.2,-1.9794e-06
15.25,-1.9658e-06
15.3,-1.9601e-06
15.35,-1.9553e-06
15.4,-1.9515e-06
15.45,-1.9476e-06
15.5,-1.9407e-06
15.55,-1.9286e-06
15.6,-1.9196e-06
15.65,-1.9111e-06
15.7,-1.905e-06
15.75,-1.9005e-06
15.8,-1.895e-06
15.85,-1.8869e-06
15.9,-1.8797e-06
15.95,-1.8679e-06
16,-1.8585e-06
16.05,-1.8518e-06
16.1,-1.8495e-06
16.15,-1.8512e-06
16.2,-1.8557e-06
16.25,-1.8601e-06
16.3,-1.8634e-06
16.35,-1.8668e-06
16.4,-1.8708e-06
16.45,-1.8763e-06
16.5,-1.8834e-06
16.55,-1.8913e-06
16.6,-1.8987e-06
16.65,-1.8738e-06
16.7,-1.8658e-06
16.75,-1.8663e-06
16.8,-1.8701e-06
16.85,-1.9217e-06
16.9,-1.928e-06
16.95,-1.9348e-06
17,-1.9403e-06
17.05,-1.9453e-06
17.1,-1.9473e-06
17.15,-1.9425e-06
17.2,-1.9384e-06
17.25,-1.9336e-06
17.3,-1.9275e-06
17.35,-1.9209e-06
17.4,-1.9131e-06
17.45,-1.9036e-06
17.5,-1.8939e-06
17.55,-1.8838e-06
17.6,-1.8749e-06
17.65,-1.8685e-06
17.7,-1.8614e-06
17.75,-1.8564e-06
17.8,-1.8525e-06
17.85,-1.8484e-06
17.9,-1.8435e-06
17.95,-1.839e-06
18,-1.8336e-06
18.05,-1.8334e-06
18.1,-1.8327e-06
18.15,-1.8329e-06
18.2,-1.8369e-06
18.25,-1.8401e-06
18.3,-1.8456e-06
18.35,-1.8485e-06
18.4,-1.8556e-06
18.45,-1.8617e-06
18.5,-1.8702e-06
18.55,-1.8803e-06
18.6,-1.8732e-06
18.65,-1.8697e-06
18.7,-1.8775e-06
18.75,-1.8854e-06
18.8,-1.903e-06
18.85,-1.9165e-06
18.9,-1.9236e-06
18.95,-1.9279e-06
19,-1.9305e-06
19.05,-1.931e-06
19.1,-1.9287e-06
19.15,-1.926e-06
19.2,-1.9215e-06
19.25,-1.9166e-06
19.3,-1.9102e-06
19.35,-1.9067e-06
19.4,-1.8999e-06
19.45,-1.8923e-06
19.5,-1.8844e-06
19.55,-1.8767e-06
19.6,-1.8736e-06
19.65,-1.8618e-06
19.7,-1.8561e-06
19.75,-1.851e-06
19.8,-1.8453e-06
19.85,-1.8459e-06
19.9,-1.8346e-06
19.95,-1.8199e-06
20,-1.8297e-06
20.05,1.0089e-05
20.1,7.5779e-07
20.15,-2.3772e-06
20.2,-2.9961e-06
20.25,-2.9257e-06
20.3,-2.6878e-06
20.35,-2.4292e-06
20.4,-2.1835e-06
20.45,-1.908e-06
20.5,-1.6679e-06
20.55,-1.4392e-06
20.6,-1.2417e-06
20.65,-1.0588e-06
20.7,-9.1382e-07
20.75,-7.9865e-07
20.8,-7.0062e-07
20.85,-6.0242e-07
20.9,-4.9854e-07
20.95,-3.9633e-07
21,-2.9987e-07
21.05,0.00035039
21.1,0.00033334
21.15,0.0003171
21.2,0.00030164
21.25,0.00028695
21.3,0.00027298
21.35,0.00025969
21.4,0.00024704
21.45,0.000235
21.5,0.00022354
21.55,0.00021262
21.6,0.00020223
21.65,0.030227
21.7,0.059869
21.75,0.053475
21.8,0.060216
21.85,0.05503
21.9,0.058746
21.95,0.056089
22,0.058042
22.05,0.056616
22.1,0.057618
22.15,0.057015
22.2,0.05727
22.25,0.057314
22.3,0.057085
22.35,0.057382
22.4,0.057158
22.45,0.057249
22.5,0.057305
22.55,0.057188
22.6,0.057286
22.65,0.057276
22.7,0.057225
22.75,0.057288
22.8,0.057281
22.85,0.05725
22.9,0.057287
22.95,0.057293
23,0.05727
23.05,0.057289
23.1,0.0573
23.15,0.057286
23.2,0.057293
23.25,0.057306
23.3,0.057301
23.35,0.0573
23.4,0.05731
23.45,0.057314
23.5,0.05731
23.55,0.057313
23.6,0.057321
23.65,0.057322
23.7,0.057321
23.75,0.057325
23.8,0.05733
23.85,0.057331
23.9,0.057331
23.95,0.057334
24,0.057338
24.05,0.05734
24.1,0.057341
24.15,0.057344
24.2,0.057347
24.25,0.057349
24.3,0.057351
24.35,0.057353
24.4,0.057357
24.45,0.05736
24.5,0.057362
24.55,0.057364
24.6,0.057367
24.65,0.05737
24.7,0.057372
24.75,0.057374
